Testni primer za prastevilo : 97 Mnozica: Z_97
----------------------------------
Vsota: 
  0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96
 85 84 83 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10  9  8  7  6  5  4  3  2  1  0 96 95 94 93 92 91 90 89 88 87 86
 86 85 84 83 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10  9  8  7  6  5  4  3  2  1  0 96 95 94 93 92 91 90 89 88 87
 87 86 85 84 83 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10  9  8  7  6  5  4  3  2  1  0 96 95 94 93 92 91 90 89 88
 88 87 86 85 84 83 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10  9  8  7  6  5  4  3  2  1  0 96 95 94 93 92 91 90 89
 89 88 87 86 85 84 83 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10  9  8  7  6  5  4  3  2  1  0 96 95 94 93 92 91 90
 90 89 88 87 86 85 84 83 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10  9  8  7  6  5  4  3  2  1  0 96 95 94 93 92 91
 91 90 89 88 87 86 85 84 83 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10  9  8  7  6  5  4  3  2  1  0 96 95 94 93 92
 92 91 90 89 88 87 86 85 84 83 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10  9  8  7  6  5  4  3  2  1  0 96 95 94 93
 93 92 91 90 89 88 87 86 85 84 83 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10  9  8  7  6  5  4  3  2  1  0 96 95 94
 94 93 92 91 90 89 88 87 86 85 84 83 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10  9  8  7  6  5  4  3  2  1  0 96 95
 95 94 93 92 91 90 89 88 87 86 85 84 83 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10  9  8  7  6  5  4  3  2  1  0 96
 96 95 94 93 92 91 90 89 88 87 86 85 84 83 82 81 80 79 78 77 76 75 74 73 72 71 70 69 68 67 66 65 64 63 62 61 60 59 58 57 56 55 54 53 52 51 50 49 48 47 46 45 44 43 42 41 40 39 38 37 36 35 34 33 32 31 30 29 28 27 26 25 24 23 22 21 20 19 18 17 16 15 14 13 12 11 10  9  8  7  6  5  4  3  2  1  0
----------------------------------
Obratno: 
1|49|65|73|39|81|14|85|54|68|53|89|15|7|13|91|40|27|46|34|37|75|38|93|66|56|18|52|87|55|72|94|50|20|61|62|21|23|5|17|71|67|88|86|69|19|64|95|2|33|78|28|11|9|30|26|80|92|74|76|35|36|77|47|3|25|42|10|45|79|41|31|4|59|22|60|63|51|70|57|6|84|90|82|8|44|29|43|12|83|16|58|24|32|48|96|----------------------------------
Kolicnik: 
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  1 49 65 73 39 81 14 85 54 68 53 89 15  7 13 91 40 27 46 34 37 75 38 93 66 56 18 52 87 55 72 94 50 20 61 62 21 23  5 17 71 67 88 86 69 19 64 95  2 33 78 28 11  9 30 26 80 92 74 76 35 36 77 47  3 25 42 10 45 79 41 31  4 59 22 60 63 51 70 57  6 84 90 82  8 44 29 43 12 83 16 58 24 32 48 96
  2  1 33 49 78 65 28 73 11 39  9 81 30 14 26 85 80 54 92 68 74 53 76 89 35 15 36  7 77 13 47 91  3 40 25 27 42 46 10 34 45 37 79 75 41 38 31 93  4 66 59 56 22 18 60 52 63 87 51 55 70 72 57 94  6 50 84 20 90 61 82 62  8 21 44 23 29  5 43 17 12 71 83 67 16 88 58 86 24 69 32 19 48 64 96 95
  3 50  1 25 20 49 42 61 65 10 62 73 45 21 39 79 23 81 41  5 14 31 17 85  4 71 54 59 67 68 22 88 53 60 86 89 63 69 15 51 19  7 70 64 13 57 95 91  6  2 40 84 33 27 90 78 46 82 28 34  8 11 37 44  9 75 29 30 38 43 26 93 12 80 66 83 92 56 16 74 18 58 76 52 24 35 87 32 36 55 48 77 72 96 47 94
  4  2 66  1 59 33 56 49 22 78 18 65 60 28 52 73 63 11 87 39 51  9 55 81 70 30 72 14 57 26 94 85  6 80 50 54 84 92 20 68 90 74 61 53 82 76 62 89  8 35 21 15 44 36 23  7 29 77  5 13 43 47 17 91 12  3 71 40 83 25 67 27 16 42 88 46 58 10 86 34 24 45 69 37 32 79 19 75 48 41 64 38 96 31 95 93
  5 51 34 74  1 17 70 37 76 49 71 57 75 35 65 67  6 38 36 73 88 84 93 77 39 86 90 66 47 81 69 82 56  3 14 19  8 18 25 85 64 44 52 42 54 95 29 87 10 68  2 43 55 45 53 33 12 72 79 89 78 83 94 41 15 28 16 50 31  7 11 58 20  4 13  9 24 61 59 91 30 32 62 22 40 26 48 21 60 27 80 96 23 63 46 92
  6  3  2 50 40  1 84 25 33 20 27 49 90 42 78 61 46 65 82 10 28 62 34 73  8 45 11 21 37 39 44 79  9 23 75 81 29 41 30  5 38 14 43 31 26 17 93 85 12  4 80 71 66 54 83 59 92 67 56 68 16 22 74 88 18 53 58 60 76 86 52 89 24 63 35 69 87 15 32 51 36 19 55  7 48 70 77 64 72 13 96 57 47 95 94 91
  7 52 67 26 79 82  1 13 87 88 80 41  8 49 91 55 86 92 31 44 65 40 72 69 74  4 29 73 27 94 19 76 59 43 39 46 50 64 35 22 12 81 34 20 95 36 60 83 14 37 61  2 77 63 16 85 75 62 33 47 51 58 54 38 21 78  3 70 24 68 93 23 28 25 57 32 53 66  5 11 42  6 48 89 56 17  9 10 84 96 15 18 71 30 45 90
  8  4 35  2 21 66 15  1 44 59 36 33 23 56  7 49 29 22 77 78  5 18 13 65 43 60 47 28 17 52 91 73 12 63  3 11 71 87 40 39 83 51 25  9 67 55 27 81 16 70 42 30 88 72 46 14 58 57 10 26 86 94 34 85 24  6 45 80 69 50 37 54 32 84 79 92 19 20 75 68 48 90 41 74 64 61 38 53 96 82 31 76 95 62 93 89
  9 53  3 75 60 50 29 86  1 30 89 25 38 63 20 43 69 49 26 15 42 93 51 61 12 19 65 80  7 10 66 70 62 83 64 73 92 13 45 56 57 21 16 95 39 74 91 79 18  6 23 58  2 81 76 40 41 52 84  5 24 33 14 35 27 31 87 90 17 32 78 85 36 46  4 55 82 71 48 28 54 77 34 59 72  8 67 96 11 68 47 37 22 94 44 88
 10  5 68 51  2 34 43 74 55  1 45 17 53 70 33 37 12 76 72 49 79 71 89 57 78 75 83 35 94 65 41 67 15  6 28 38 16 36 50 73 31 88  7 84 11 93 58 77 20 39  4 86 13 90  9 66 24 47 61 81 59 69 91 82 30 56 32  3 62 14 22 19 40  8 26 18 48 25 21 85 60 64 27 44 80 52 96 42 23 54 63 95 46 29 92 87
 11 54 36 27 41 18 57 62 12 69  1  9 68 77 46 31 52  6 21 83 19 49 30 53 47 34  4 87 84 23 16 64 65 26 89  3 37 59 55 90  5 58 95 73 80 15 25 75 22 72 82 17 24  2 39 92  7 42 38 60 94  8 71 32 33 81 74 13 10 93 63 50 44 67 48 78 14 76 91 45 66 51 20 29 88 96 28 85 35 40 79 56 70 61 43 86
 12  6  4  3 80  2 71 50 66 40 54  1 83 84 59 25 92 33 67 20 56 27 68 49 16 90 22 42 74 78 88 61 18 46 53 65 58 82 60 10 76 28 86 62 52 34 89 73 24  8 63 45 35 11 69 21 87 37 15 39 32 44 51 79 36  9 19 23 55 75  7 81 48 29 70 41 77 30 64  5 72 38 13 14 96 43 57 31 47 26 95 17 94 93 91 85
 13 55 69 76 22 83 85 38 23 11 10 90  1 91 72 19 35 60 16 54 93  5  9 45 82 49 40 94 64 36 63 58 68 66 17 30 79  8 65 27 50 95 77 51 24 53 56 71 26 41 44 73 46 20  2 47 70 32 89 18 67 80 31 29 39 34 61 33  3 57 48 15 52 88 92  4 43 81 37 62 78 25  6 96  7 87 86 74 59 12 14 75 21 28 42 84
 14  7 37 52 61 67  2 26 77 79 63 82 16  1 85 13 75 87 62 88 33 80 47 41 51  8 58 49 54 91 38 55 21 86 78 92  3 31 70 44 24 65 68 40 93 72 23 69 28 74 25  4 57 29 32 73 53 27 66 94  5 19 11 76 42 59  6 43 48 39 89 46 56 50 17 64  9 35 10 22 84 12 96 81 15 34 18 20 71 95 30 36 45 60 90 83
 15 56  5 28  3 51 16 14 34 50 19 74 31  8  1  7 18 17 11 25 70 58 85 37 20 64 76  4 44 49 13 52 71  9 42 57 24 54 75 61 95 35 59 29 65 91 87 67 30 10  6 32 68 38 62  2 36 22 43 73 40 55 88 26 45 84 48 53 93 21 33 77 60 12 39 27 72 86 80 79 90 96 89 66 23 78 47 63 83 81 46 94 69 92 41 82
 16  8 70  4 42 35 30  2 88 21 72 66 46 15 14  1 58 44 57 59 10 36 26 33 86 23 94 56 34  7 85 49 24 29  6 22 45 77 80 78 69  5 50 18 37 13 54 65 32 43 84 60 79 47 92 28 19 17 20 52 75 91 68 73 48 12 90 63 41  3 74 11 64 71 61 87 38 40 53 39 96 83 82 51 31 25 76  9 95 67 62 55 93 27 89 81
 17 57 38 77 81 19 44 87 45 89 28 58 61 22 27 92  1 71  6 93 47 14 64 29 55 79 15 11 24 62 60 46 74 49 67 84 66  3 85 95 43 72 41  7  9 32 21 63 34 76 65 88 90 56 25 54  2 12 94 31 13 30 48 23 51 37 35 73 86 82 18 42 68 33 83 50  4 91 26 96  5 70 75 36 39 69  8 52 10 53 78 16 20 59 40 80
 18  9  6 53 23  3 58 75  2 60 81 50 76 29 40 86 41  1 52 30 84 89  5 25 24 38 33 63 14 20 35 43 27 69 31 49 87 26 90 15 17 42 32 93 78 51 85 61 36 12 46 19  4 65 55 80 82  7 71 10 48 66 28 70 54 62 77 83 34 64 59 73 72 92  8 13 67 45 96 56 11 57 68 21 47 16 37 95 22 39 94 74 44 91 88 79
 19 58 71 29 62 84 72 63 56 31 37 42 91 36 53 80 81 28  1 64 24 67 43 21 90 94 51 18  4 75 10 40 77 89 92 14 11 49 95 32 88 12 23 82 50 70 52 59 38 45 27 47 15 74 85  9 65  2 48 86 83  5  8 20 57 87 22 93 79 46  3  7 76 54 30 73 33 96 69 16 17 44 61  6 55 60 66 41 34 25 13 35 68 26 39 78
 20 10 39  5  4 68 86 51 13  2 90 34  9 43 66 74 24 55 47  1 61 45 81 17 59 53 69 70 91 33 82 37 30 12 56 76 32 72  3 49 62 79 14 71 22 89 19 57 40 78  8 75 26 83 18 35 48 94 25 65 21 41 85 67 60 15 64  6 27 28 44 38 80 16 52 36 96 50 42 73 23 31 54 88 63  7 95 84 46 11 29 93 92 58 87 77
 21 59  7 78 43 52  3 39 67 70 46 26 24 50 79 68 64 82 93 35  1 23 22 13 28 12 87 25 81 88 57 34 80 32 20 41 53 95  8 66 36 49  5 60 91 11 83 55 42 14 86  6 37 92 48 61 31 89  2 44 56 77 65 17 63 40  9 16 72 10 85 69 84 75 74 96 62  4 15 33 29 18 47 73 71 51 27 30 58 94 45 54 19 90 38 76
 22 11 72 54 82 36 17 27 24 41  2 18 39 57 92 62  7 12 42 69 38  1 60  9 94 68  8 77 71 46 32 31 33 52 81  6 74 21 13 83 10 19 93 49 63 30 50 53 44 47 67 34 48  4 78 87 14 84 76 23 91 16 45 64 66 65 51 26 20 89 29  3 88 37 96 59 28 55 85 90 35  5 40 58 79 95 56 73 70 80 61 15 43 25 86 75
 23 60 40 30 24 20 31 15 78 12 55 10 54 64  8 56 47 39 88  6 75 76  1  5 63 27 26 32 61  4  7 28 83 72 45 68 95 44 18  3 81 86 84 38 35 49 17 51 46 80 48 62 59 13 11 16 94 79 53  2 29 52 25 14 69 90 93 36 65 71 70 34 92 96 21 22 91  9 58 50 41 89 33 43 87 42 85 19 82 66 77 73 67 57 37 74
 24 12  8  6 63  4 45  3 35 80 11  2 69 71 21 50 87 66 37 40 15 54 39  1 32 83 44 84 51 59 79 25 36 92  9 33 19 67 23 20 55 56 75 27  7 68 81 49 48 16 29 90 70 22 41 42 77 74 30 78 64 88  5 61 72 18 38 46 13 53 14 65 96 58 43 82 57 60 31 10 47 76 26 28 95 86 17 62 94 52 93 34 91 89 85 73
 25 61 73 79  5 85 59 88 89 51 64 91 84 78 34 44 30 93 83 74 52 32 77 94  1 42 62 39 41 17 54 22 86 15 70 95 40 90 28 37 29 26 66 16 76 87 48 47 50 49 10 21 81 31 71 68 60 69  7 57  2 27 82 11 75 43 80 56 58 35 55 96  3 20 65 45 23 14  4 67 53 63 19 13  6 33 46  8  9 38 12 92 18 24 36 72
 26 13 41 55 44 69 73 76 46 22 20 83  2 85 47 38 70 23 32 11 89 10 18 90 67  1 80 91 31 72 29 19 39 35 34 60 61 16 33 54  3 93 57  5 48  9 15 45 52 82 88 49 92 40  4 94 43 64 81 36 37 63 62 58 78 68 25 66  6 17 96 30  7 79 87  8 86 65 74 27 59 50 12 95 14 77 75 51 21 24 28 53 42 56 84 71
 27 62  9 31 83 53 87 64  3 90 73 75 17 92 60 32 13 50 78 45 29 85 56 86 36 57  1 46 21 30  4 16 89 55 95 25 82 39 38 71 74 63 48 91 20 28 79 43 54 18 69 77  6 49 34 23 26 59 58 15 72  2 42  8 81 93 67 76 51 96 40 61 11 41 12 68 52 19 47 84 65 37  5 80 22 24  7 94 33 10 44 14 66 88 35 70
 28 14 74  7 25 37  4 52 57 61 29 67 32  2 73 26 53 77 27 79 66 63 94 82  5 16 19  1 11 85 76 13 42 75 59 87  6 62 43 88 48 33 39 80 89 47 46 41 56 51 50  8 17 58 64 49  9 54 35 91 10 38 22 55 84 21 12 86 96 78 81 92 15  3 34 31 18 70 20 44 71 24 95 65 30 68 36 40 45 93 60 72 90 23 83 69
 29 63 42 80 64 21 18 40 14 32 82 59 47  9 86 20 93  7 73 16  6 41 35 78 71 72 37 53  1 43 51 10 92 95 23 52 27 85 48  8 22  3 30 69 61 66 13 39 58 84 31 36 28 67 94 75 89 49 12 70 45 74  2  5 87 46 54 96 44 60 25 26 19 62 56 91 81 24 90  4 77 11 88 50 38 15 65 83 57 79 76 33 17 55 34 68
 30 15 10 56  6  5 32 28 68  3 38 51 62 16  2 14 36 34 22 50 43 19 73 74 40 31 55  8 88  1 26  7 45 18 84 17 48 11 53 25 93 70 21 58 33 85 77 37 60 20 12 64 39 76 27  4 72 44 86 49 80 13 79 52 90 71 96  9 89 42 66 57 23 24 78 54 47 75 63 61 83 95 81 35 46 59 94 29 69 65 92 91 41 87 82 67
 31 64 75 32 45 86 46 16 25 71 91 43 77 23 15  8 76 61 68 84 80 94 14 70  9 87 73 60 78 56  1  4 95 38 48 79 69 34 58 42 67 40 12 47  5  7 44 35 62 53 90 92 50 85 57 30 55 39 63 28 18 49 59  2 93 96 41 19 37 24 10 88 27 83  3 17 13 29 36 21 89 82 74 20 54  6 26 72 81 51 11 52 65 22 33 66
 32 16 43  8 84 70 60  4 79 42 47 35 92 30 28  2 19 88 17 21 20 72 52 66 75 46 91 15 68 14 73  1 48 58 12 44 90 57 63 59 41 10  3 36 74 26 11 33 64 86 71 23 61 94 87 56 38 34 40  7 53 85 39 49 96 24 83 29 82  6 51 22 31 45 25 77 76 80  9 78 95 69 67  5 62 50 55 18 93 37 27 13 89 54 81 65
 33 65 11 81 26 54 74 89 36 13  3 27 10 37 41 93 59 18 63 55 57 50 90 62 44  5 12 67 58 69 48 95  1 78 73  9 14 80 68 76 15 77 91 25 46 45 75 31 66 22 52 51 72  6 20 82 21 29 17 83 88 24 19 96  2 49 28 39 30 85 92 53 35  7 47 40 42 34 79 38  4 56 60 87 70 94 84 61  8 23 43 71 16 86 32 64
 34 17 76 57 65 38 88 77 90 81 56 19 25 44 54 87  2 45 12 89 94 28 31 58 13 61 30 22 48 27 23 92 51  1 37 71 35  6 73 93 86 47 82 14 18 64 42 29 68 55 33 79 83 15 50 11  4 24 91 62 26 60 96 46  5 74 70 49 75 67 36 84 39 66 69  3  8 85 52 95 10 43 53 72 78 41 16  7 20  9 59 32 40 21 80 63
 35 66 44 33  7 22  5 65 47 52 12 11 40 51 67 81 42 72 58 26 34  6 69 54 79 20 48 74 38 82 95 89  4 21  1 36 56 29 78 13 60 17 73  3 87 83  9 27 70 88 14 10 94 24 80 37 84 19 68 41 61 96 76 93  8  2 15 59 23 49 77 18 43 28 91 63 71 39 25 55 16 30 46 57 86 85 45 50 32 92 75 90 64 53 31 62
 36 18 12  9 46  6 19 53  4 23 65  3 55 58 80 75 82  2  7 60 71 81 10 50 48 76 66 29 28 40 70 86 54 41 62  1 77 52 83 30 34 84 64 89 59  5 73 25 72 24 92 38  8 33 13 63 67 14 45 20 96 35 56 43 11 27 57 69 68 31 21 49 47 87 16 26 37 90 95 15 22 17 39 42 94 32 74 93 44 78 91 51 88 85 79 61
 37 67 77 82 85 87 33 41 58 91 21 92 70 65 93 69 25 29 53 94 11 59 48 46 17 35 84 81 18 95 45 83  7 61 26 63  1 75 88 47  8 54 55 78 31 24 40 23 74 57 73 66 19 42 43 89 50  9 22 96 34 71 36 90 14 52  2 79 16 13 62 80 51 49 38 86  3 44 68 72 28  4 32 27  5 76  6 39 56 64 10 12 15 20 30 60
 38 19 45 58 27 71 47 29 15 62 74 84 85 72  9 63 65 56  2 31 48 37 86 42 83 91  5 36  8 53 20 80 57 81 87 28 22  1 93 64 79 24 46 67  3 43  7 21 76 90 54 94 30 51 73 18 33  4 96 75 69 10 16 40 17 77 44 89 61 92  6 14 55 11 60 49 66 95 41 32 34 88 25 12 13 23 35 82 68 50 26 70 39 52 78 59
 39 68 13 34 66 55 61 17 69 33 30 76  3 79 22 57  8 83 48 65 85 15 27 38 52 50 23 88 95 11 92 77 10  4 51 90 43 24  1 81 53 91 37 56 72 62 71 19 78 26 35 25 41 60  6 44 16 96 73 54  7 46 93 87 20  5 86  2  9 74 47 45 59 70 82 12 32 49 14 89 40 75 18 94 21 67 64 28 80 36 42 31 63 84 29 58
 40 20 78 10  8 39 75  5 26  4 83 68 18 86 35 51 48 13 94  2 25 90 65 34 21  9 41 43 85 66 67 74 60 24 15 55 64 47  6  1 27 61 28 45 44 81 38 17 80 59 16 53 52 69 36 70 96 91 50 33 42 82 73 37 23 30 31 12 54 56 88 76 63 32  7 72 95  3 84 49 46 62 11 79 29 14 93 71 92 22 58 89 87 19 77 57
 41 69 46 83 47 23 89 90 80 72 39 60 33 93 48 45 88 40 43 36 62 68  6 30 87 65 59 95 75 24 42 71 13 44 76 20 85 70 11 18  1 31 19 34 16  3  5 15 82 92 94 81 63 78 66 96 79 86 27 12 77 21 53 84 26 55 73 22  2 38 32 10 67 91 29 35 61 54 57  9 52 49  4 64 37 58 25 17  7  8 74 50 14 51 28 56
 42 21 14 59 86  7  6 78 37 43 92 52 48  3 61 39 31 67 89 70  2 46 44 26 56 24 77 50 65 79 17 68 63 64 40 82  9 93 16 35 72  1 10 23 85 22 69 13 84 28 75 12 74 87 96 25 62 81  4 88 15 57 33 34 29 80 18 32 47 20 73 41 71 53 51 95 27  8 30 66 58 36 94 49 45  5 54 60 19 91 90 11 38 83 76 55
 43 70 79 35 28 88 20 66 91 14 48 44 63 10 74 33 71 94 38  7 39 24 82 22 25 80 95  5 55 37 89 65 16 84  4 47 30 19 21 52 46 68  1 12 57 41 36 11 86 61 56 40 85 96 29 51 45 76 78 67 50 93 13 81 32  8 60 42 92  2 17 72 75 15 73 58 90 59  3 26 64 23 87 34 53 49 83  6 31 77  9 69 62 18 27 54
 44 22 47 11 67 72 34 54 48 82  4 36 78 17 87 27 14 24 84 41 76  2 23 18 91 39 16 57 45 92 64 62 66  7 65 12 51 42 26 69 20 38 89  1 29 60  3  9 88 94 37 68 96  8 59 77 28 71 55 46 85 32 90 31 35 33  5 52 40 81 58  6 79 74 95 21 56 13 73 83 70 10 80 19 61 93 15 49 43 63 25 30 86 50 75 53
 45 71 15 84  9 56 48 42  5 53 57 28 93 24  3 21 54 51 33 75 16 77 61 14 60 95 34 12 35 50 39 59 19 27 29 74 72 65 31 86 91  8 80 87  1 79 67  7 90 30 18 96 10 17 89  6 11 66 32 25 23 68 70 78 38 58 47 62 85 63  2 37 83 36 20 81 22 64 46 43 76 94 73  4 69 40 44 92 55 49 41 88 13 82 26 52
 46 23 80 60 48 40 62 30 59 24 13 20 11 31 16 15 94 78 79 12 53 55  2 10 29 54 52 64 25  8 14 56 69 47 90 39 93 88 36  6 65 75 71 76 70  1 34  5 92 63 96 27 21 26 22 32 91 61  9  4 58  7 50 28 41 83 89 72 33 45 43 68 87 95 42 44 85 18 19  3 82 81 66 86 77 84 73 38 67 35 57 49 37 17 74 51
 47 72 48 36 87 24 76 18 16 92 66 12 26 38 29  9 37  8 28 46 90 33 40  6 95 13 70 19 15 63 86 53 22 67 54  4 17 14 41 23 39 45 62 65 42 20  1  3 94 96 77 55 32 35 52 58 74 56 83 80 93 43 30 75 44 11 34 82 78 27 84  2 91 57 64  7 51 69 89 60 88 68 59 71 85 31  5 81 79 21 73 10 61 49 25 50
 48 24 16 12 29  8 90  6 70 63 22  4 41 45 42  3 77 35 74 80 30 11 78  2 64 69 88 71  5 21 61 50 72 87 18 66 38 37 46 40 13 15 53 54 14 39 65  1 96 32 58 83 43 44 82 84 57 51 60 59 31 79 10 25 47 36 76 92 26  9 28 33 95 19 86 67 17 23 62 20 94 55 52 56 93 75 34 27 91  7 89 68 85 81 73 49
 49 73 81 85 68 89  7 91 27 34 75 93 56 52 55 94 20 62 23 17 67 86 19 95 33 28  9 26 92 76 36 47 25 10 79 31 59 60 51 57 84 82 44 43 83 58 32 96  1 65 39 14 54 53 15 13 40 46 37 38 66 18 87 72 50 61 21  5 71 88 69 64  2 78 11 30 80 74 35 77  3 42 45 41  4 22 63 70  6 90  8 29 12 16 24 48
 50 25 49 61 10 73 21 79 81  5 31 85 71 59 68 88 60 89 69 51  7 64 57 91  2 84 27 78 82 34 11 44 75 30 43 93 80 83 56 74 58 52 35 32 55 77 96 94  3  1 20 42 65 62 45 39 23 41 14 17  4 54 67 22 53 86 63 15 19 70 13 95  6 40 33 90 46 28  8 37  9 29 38 26 12 66 92 16 18 76 24 87 36 48 72 47
 51 74 17 37 49 57 35 67 38 73 84 77 86 66 81 82  3 19 18 85 44 42 95 87 68 43 45 33 72 89 83 41 28 50  7 58  4  9 61 91 32 22 26 21 27 96 63 92  5 34  1 70 76 71 75 65  6 36 88 93 39 90 47 69 56 14  8 25 64 52 54 29 10  2 55 53 12 79 78 94 15 16 31 11 20 13 24 59 30 62 40 48 60 80 23 46
 52 26 82 13 88 41 49 55 92 44 40 69  4 73 94 76 43 46 64 22 81 20 36 83 37  2 63 85 62 47 58 38 78 70 68 23 25 32 66 11  6 89 17 10 96 18 30 90  7 67 79  1 87 80  8 91 86 31 65 72 74 29 27 19 59 39 50 35 12 34 95 60 14 61 77 16 75 33 51 54 21  3 24 93 28 57 53  5 42 48 56  9 84 15 71 45
 53 75 50 86 30 25 63 43 49 15 93 61 19 80 10 70 83 73 13 56 21 95 74 79  6 58 81 40 52  5 33 35 31 90 32 85 46 55 71 28 77 59  8 96 68 37 94 88  9  3 60 29  1 89 38 20 69 26 42 51 12 65  7 66 62 64 92 45 57 16 39 91 18 23  2 76 41 84 24 14 27 87 17 78 36  4 82 48 54 34 72 67 11 47 22 44
 54 27 18 62 69  9 77 31  6 83 49 53 34 87 23 64 26  3 59 90 58 73 15 75 72 17  2 92 42 60  8 32 81 13 93 50 67 78 76 45 51 29 96 85 40 56 61 86 11 36 41 57 12  1 68 46 52 21 19 30 47  4 84 16 65 89 37 55  5 95 80 25 22 82 24 39  7 38 94 71 33 74 10 63 44 48 14 91 66 20 88 28 35 79 70 43
 55 76 83 38 11 90 91 19 60 54  5 45 49 94 36 58 66 30  8 27 95 51 53 71 41 73 20 47 32 18 80 29 34 33 57 15 88  4 81 62 25 96 87 74 12 75 28 84 13 69 22 85 23 10  1 72 35 16 93  9 82 40 64 63 68 17 79 65 50 77 24 56 26 44 46  2 70 89 67 31 39 61  3 48 52 92 43 37 78  6  7 86 59 14 21 42
 56 28 51 14 50 74  8  7 17 25 58 37 64  4 49 52  9 57 54 61 35 29 91 67 10 32 38  2 22 73 55 26 84 53 21 77 12 27 86 79 96 66 78 63 81 94 92 82 15  5  3 16 34 19 31  1 18 11 70 85 20 76 44 13 71 42 24 75 95 59 65 87 30  6 68 62 36 43 40 88 45 48 93 33 60 39 72 80 90 89 23 47 83 46 69 41
 57 77 19 87 89 58 22 92 71 93 14 29 79 11 62 46 49 84  3 95 72  7 32 63 76 88 56 54 12 31 30 23 37 73 82 42 33 50 91 96 70 36 69 52 53 16 59 80 17 38 81 44 45 28 61 27  1  6 47 64 55 15 24 60 74 67 66 85 43 41  9 21 34 65 90 25  2 94 13 48 51 35 86 18 68 83  4 26  5 75 39  8 10 78 20 40
