Testni primer za prastevilo : 83 Mnozica: Z_83
----------------------------------
Vsota: 
  0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82
 78 39 26 61 82 13 23 72 64 41 75 48  6 53 55 36 29 32 74 62 63 79  7 24 33  3 49 68 17 69 40 18 25 56 71 16 38 37  2 31 10 73 52 81 46 45 67 12 27 58 65 43 14 66 15 34 80 50 59 76  4 20 21  9 51 54 47 28 30 77 35  8 42 19 11 60 70  1 22 57 44  5
 79 81 54 82 49 27 35 41 18 66 60 55 38 59 44 62 73  9 26 33 67 30 72 69 43 19  6 71 80 22 32 31 20 78  7 46 47 13 68 58  8 75 25 15 70 36 37 76  5 63 52 51 61  3 12 77 64 40 14 11 53 16 50 57 74 10 21 39 24 45 28 23 17 65 42 48 56 34  1 29  2  4
 80 40 82 20 16 41 47 10 55  8 45 62 70 65 33  5 34 69 61  4 71 64 54 31 53 35 46 74 60 58 24 44 15 17 26 76 56 72 51  2  6 77 81 32 11 27  7 57 66 68 39 59 25 23  9 37 48 30 52 29 19 12 79 22 14 49 78 50 18 13 21 38 75 28 73 36 42 67 63  1 43  3
 81 82 27 41 66 55 59 62  9 33 30 69 19 71 22 31 78 46 13 58 75 15 36 76 63 51  3 77 40 11 16 57 10 39 45 23 65 48 34 29  4 79 54 49 35 18 60 38 44 73 26 67 72 43  6 80 32 20  7 47 68  8 25 70 37  5 52 61 12 64 14 53 50 74 21 24 28 17 42 56  1  2
 82 41 55 62 33 69 71 31 46 58 15 76 51 77 11 57 39 23 48 29 79 49 18 38 73 67 43 80 20 47  8 70  5 61 64 53 74 24 17 56  2 81 27 66 59  9 30 19 22 78 13 75 36 63  3 40 16 10 45 65 34  4 54 35 60 44 26 72  6 32  7 68 25 37 52 12 14 50 21 28 42  1
----------------------------------
Navadna potenca: 
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  3  6 12 24 48 13 26 52 21 42  1  2  4  8 16 32 64 45  7 14 28
 30  7 21 63 23 69 41 40 37 28  1  3  9 27 81 77 65 29  4 12 36
  9 36 61 78 63  3 12 48 26 21  1  4 16 64  7 28 29 33 49 30 37
 68  8 40 34  4 20 17  2 10 50  1  5 25 42 44 54 21 22 27 52 11
  7 42  3 18 25 67 70  5 30 14  1  6 36 50 51 57 10 60 28  2 12
  4 28 30 44 59 81 69 68 61 12  1  7 49 11 77 41 38 17 36  3 21
 27 50 68 46 36 39 63  6 48 52  1  8 64 14 29 66 30 74 11  5 40
 70 49 26 68 31 30 21 23 41 37  1  9 81 65  4 36 75 11 16 61 51
 38 48 65 69 26 11 27 21 44 25  1 10 17  4 40 68 16 77 23 64 59
 64 40 25 26 37 75 78 28 59 68  1 11 38  3 33 31  9 16 10 27 48
 21  3 36 17 38 41 77 11 49  7  1 12 61 68 69 81 59 44 30 28  4
 69 67 41 35 40 22 37 66 28 32  1 13  3 39  9 34 27 19 81 57 77
 12  2 28 60 10 57 51 50 36  6  1 14 30  5 70 67 25 18  3 42  7
 48 56 10 67  9 52 33 80 38 72  1 15 59 55 78  8 37 57 25 43 64
 81 51 69 25 68  9 61 63 12 26  1 16  7 29 49 37 11 10 77 70 41
 33 63 75 30 12 38 65 26 27 44  1 17 40 16 23 59  7 36 31 29 78
 44 45 63 55 77 58 48 34 31 60  1 18 75 22 64 73 69 80 29 24 17
 65 73 59 42 51 56 68 47 63 35  1 19 29 53 11 43 70  2 38 58 23
 31 39 33 79  3 60 38 13 11 54  1 20 68 32 59 18 28 62 78 66 75
 37 30 49 33 29 28  7 64 16  4  1 21 26 48 12  3 63 78 61 36  9
 26 74 51 43 33 62 36 45 77 34  1 22 69 24 30 79 78 56 70 46 16
 17 59 29  3 69 10 64 61 75 65  1 23 31 49 48 25 77 28 63 38 44
 63 18 17 76 81 35 10 74 33 45  1 24 78 46 25 19 41 71 44 60 29
 59 64 23 77 16 68 40  4 17 10  1 25 44 21 27 11 26 69 65 48 38
 41 70 77 10 11 37 49 29  7 16  1 26 12 63 61  9 68 25 69 51 81
 25 11 48 51 49 78 31  7 23 40  1 27 65 12 75 33 61 70 64 68 10
 36 12  4 29 65 77 81 27  9  3  1 28 37 40 41 69 23 63 21  7 30
 75 17 78 21 28 65 59 51 68 63  1 29 11 70 38 23  3  4 33 44 31
 61  4 37 31 17 12 28 10 51 36  1 30 70 25  3  7 44 75  9 21 49
 40 78 11  9 30 17 29 69 64 75  1 31 48 77 63 44 36 37 68 33 27
 77 57 81 19 27 34  9 39  3 13  1 32 28 66 37 22 40 35 41 67 69
 11 31 27 61 21 29 44 41 25 78  1 33 10 81 17 63  4 49 40 75 68
 16 46 70 56 78 79 30 24 69 22  1 34 77 45 36 62 33 43 51 74 26
 23 58 38  2 70 43 11 53 29 19  1 35 63 47 68 56 51 42 59 73 65
 49 21  9 75 44  7  3 25 70 30  1 36 51 10 28 12 17 31 37  4 61
 51 61 16 11 75 36  4 65 81  9  1 37 41 23 21 30 31 68 26 49 70
 29 23 44 12 41 64 25 37 78 59  1 38 33  9 10 48 81  7 17 65 63
 78 54 31 47  7 24 23 67 40 66  1 39 27 57 65 45 12 53 75 20 33
 10 68 64 70 61 33 75 12 65 27  1 40 23  7 31 78 49 51 48 11 25
 28 69  7 38 64 51 16 75  4 81  1 41 21 31 26 70 48 59 12 77  3
 28 14  7 45 64 32 16  8  4  2  1 42 21 52 26 13 48 24 12  6  3
 10 15 64 13 61 50 75 71 65 56  1 43 23 76 31  5 49 32 48 72 25
 78 29 31 36  7 59 23 16 40 17  1 44 27 26 65 38 12 30 75 63 33
 29 60 44 71 41 19 25 46 78 24  1 45 33 74 10 35 81 76 17 18 63
 51 22 16 72 75 47  4 18 81 74  1 46 41 60 21 53 31 15 26 34 70
 49 62  9  8 44 76  3 58 70 53  1 47 51 73 28 71 17 52 37 79 61
 23 25 38 81 70 40 11 30 29 64  1 48 63 36 68 27 51 41 59 10 65
 16 37 70 27 78  4 30 59 69 61  1 49 77 38 36 21 33 40 51  9 26
 11 52 27 22 21 54 44 42 25  5  1 50 10  2 17 20  4 34 40  8 68
 77 26 81 64 27 49  9 44  3 70  1 51 28 17 37 61 40 48 41 16 69
 40  5 11 74 30 66 29 14 64  8  1 52 48  6 63 39 36 46 68 50 27
 61 79 37 52 17 71 28 73 51 47  1 53 70 58  3 76 44  8  9 62 49
 75 66 78 62 28 18 59 32 68 20  1 54 11 13 38 60  3 79 33 39 31
 36 71  4 54 65  6 81 56  9 80  1 55 37 43 41 14 23 20 21 76 30
 25 72 48 32 49  5 31 76 23 43  1 56 65 71 75 50 61 13 64 15 10
 41 13 77 73 11 46 49 54  7 67  1 57 12 20 61 74 68 58 69 32 81
 59 19 23  6 16 15 40 79 17 73  1 58 44 62 27 72 26 14 65 35 38
 63 65 17  7 81 48 10  9 33 38  1 59 78 37 25 64 41 12 44 23 29
 17 24 29 80 69 73 64 22 75 18  1 60 31 34 48 58 77 55 63 45 44
 26  9 51 40 33 21 36 38 77 49  1 61 69 59 30  4 78 27 70 37 16
 37 53 49 50 29 55  7 19 16 79  1 62 26 35 12 80 63  5 61 47  9
 31 44 33  4  3 23 38 70 11 29  1 63 68 51 59 65 28 21 78 17 75
 65 10 59 41 51 27 68 36 63 48  1 64 29 30 11 40 70 81 38 25 23
 44 38 63 28 77 25 48 49 31 23  1 65 75 61 64 10 69  3 29 59 17
 33 20 75 53 12 45 65 57 27 39  1 66 40 67 23 24  7 47 31 54 78
 81 32 69 58 68 74 61 20 12 57  1 67  7 54 49 46 11 73 77 13 41
 48 27 10 16  9 31 33  3 38 11  1 68 59 28 78 75 37 26 25 40 64
 12 81 28 23 10 26 51 33 36 77  1 69 30 78 70 16 25 65  3 41  7
 69 16 41 48 40 61 37 17 28 51  1 70  3 44  9 49 27 64 81 26 77
 21 80 36 66 38 42 77 72 49 76  1 71 61 15 69  2 59 39 30 55  4
 64 43 25 57 37  8 78 55 59 15  1 72 38 80 33 52  9 67 10 56 48
 38 35 65 14 26 72 27 62 44 58  1 73 17 79 40 15 16  6 23 19 59
 70 34 26 15 31 53 21 60 41 46  1 74 81 18  4 47 75 72 16 22 51
 27 33 68 37 36 44 63 77 48 31  1 75 64 69 29 17 30  9 11 78 40
  4 55 30 39 59  2 69 15 61 71  1 76 49 72 77 42 38 66 36 80 21
  7 41  3 65 25 16 70 78 30 69  1 77 36 33 51 26 10 23 28 81 12
 68 75 40 49  4 63 17 81 10 33  1 78 25 41 44 29 21 61 27 31 11
  9 47 61  5 63 80 12 35 26 62  1 79 16 19  7 55 29 50 49 53 37
 30 76 21 20 23 14 41 43 37 55  1 80  9 56 81  6 65 54  4 71 36
  3 77 12 59 48 70 26 31 21 41  1 81  4 75 16 51 64 38  7 69 28
  1 82  1 82  1 82  1 82  1 82  1 82  1 82  1 82  1 82  1 82  1
----------------------------------
Kvadratni koreni: 
0 -> 1
1 -> 2
2 -> 0
3 -> 2
4 -> 2
5 -> 0
6 -> 0
7 -> 2
8 -> 0
9 -> 2
10 -> 2
11 -> 2
12 -> 2
13 -> 0
14 -> 0
15 -> 0
16 -> 2
17 -> 2
18 -> 0
19 -> 0
20 -> 0
21 -> 2
22 -> 0
23 -> 2
24 -> 0
25 -> 2
26 -> 2
27 -> 2
28 -> 2
29 -> 2
30 -> 2
31 -> 2
32 -> 0
33 -> 2
34 -> 0
35 -> 0
36 -> 2
37 -> 2
38 -> 2
39 -> 0
40 -> 2
41 -> 2
42 -> 0
43 -> 0
44 -> 2
45 -> 0
46 -> 0
47 -> 0
48 -> 2
49 -> 2
50 -> 0
51 -> 2
52 -> 0
53 -> 0
54 -> 0
55 -> 0
56 -> 0
57 -> 0
58 -> 0
59 -> 2
60 -> 0
61 -> 2
62 -> 0
63 -> 2
64 -> 2
65 -> 2
66 -> 0
67 -> 0
68 -> 2
69 -> 2
70 -> 2
71 -> 0
72 -> 0
73 -> 0
74 -> 0
75 -> 2
76 -> 0
77 -> 2
78 -> 2
79 -> 0
80 -> 0
81 -> 2
82 -> 0
----------------------------------
Multiplikativni Generator: 
2 5 6 8 13 14 15 18 19 20 22 24 32 34 35 39 42 43 45 46 47 50 52 53 54 55 56 57 58 60 62 66 67 71 72 73 74 76 79 80 
----------------------------------
