Testni primer za prastevilo : 89 Mnozica: Z_89
----------------------------------
Vsota: 
  0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88
 36 18 12  9 25  6 56 49  4 57 68  3 37 28 38 69 44  2 30 73 78 34 48 46  5 63 31 14 35 19 27 79 82 22 29  1 13 15 42 81 66 39 65 17 72 24 50 23  8 47 74 76 88 60 67  7 10 62 70 54 75 58 26 84 43 41 55 11 16 59 87 45 20 51 61 52 86 21 32 85 40 33 83 64 80 77 71 53
 37 63 42 76 43 21 18 38 14 66 60 55 85  9 44 19 65  7 16 33  6 30 79 72 62 87 64 49 78 22 50 54 20 77 57 48  1  8 58 61 53  3  5 15 74 84 86 36 28 31 81 88 41 32 12 69 35 39 67 11 40 25  2 27 17 10 59 83 56 73 82 24 70 45 80  4 34 29 23 75 51 71 68 46 13 47 26 52
 38 19 72 54 61 36 69 27 24 75 52 18 44 79 50 58 86 12  2 82 23 26 21  9 30 22  8 84 32 25 73 29 47 43 85  6 78  1 74 41 40 56 34 13 76 55 33 49 48 15 88 11 83  4 46 42 60 16 64 57  5 81 67 59 80 68 63 66  7 87 77  3 31 39 10 45 71 37 14 65 62 20 53 28 35 17 70 51
 39 64 13 32 79 51 31 16 34 84 44 70  3 60 56  8 18 17 77 42 40 22 52 35 87 46 41 30 75 28  7  4 74  9 24 53 66 83  1 21 27 20 63 11 78 26 69 62 68 88  6 23 36 65 80 15 85 82 61 14 59 48 43  2 54 37 67 49 47 12 72 71 81 33 29 86 19 45  5 55 73 58 38 10 57 76 25 50
 40 20 43 10  8 66 82  5 44  4 36 33 51 41 62 47 39 22 63  2 57 18 83 61 55 70 74 65 29 31 30 68 12 64 52 11 54 76 17  1 14 73  3  9 80 86 16 75 88 72 13 35 78 37 25 77 21 59 58 60 24 15 19 34 28  6 71 32 87 26 67 50 42 27 48 38 56 53 85 45 84  7 23 81 79 46 69 49
 41 65 73 77 26 81 44 83 54 13 28 85 10 22 68 86 60 27 49 51 74 14 25 87 23  5 18 11 72 34 53 43 39 30 80 58 42 69 33 70  1 37 32  7 82 57 52 88 19 56 20 47 31  9 59 50 46 36 55 17 78 71 84 66  2 64 75 15 38 40 62 29  3 21 67 79  4 61 76 35  6 45  8 63 12 16 24 48
 42 21 14 55 44  7  6 72 64 22 20 48 58  3 74 36 81 32 35 11  2 10 56 24 80 29 51 46 26 37 76 18 66 85 19 16 30 62 49 50 77  1 61  5 84 28 88 12 39 40 27 59 73 70  4 23 71 13 52 63 43 38 60  9 65 33 79 87 78 54 57  8 53 15 86 31 41 69 67 25 17 83 82 45 34 75 68 47
 43 66 44 33 62 22 57 61 74 31 12 11 17 73 80 75 13 37 21 60 19  6 87 50 48 53 84 81 69 40 10 82  4 51 47 63 18 55 65 30 64 54  1  3 86 88 35 25 59 24 34 71 26 42 38 85  7 79 49 20  8  5 36 41 39  2 83 70 29 68 52 76 14  9 16 72 78 77 58 15 28 32 67 27 56 45 23 46
 44 22 74 11 80 37 19 50 84 40  4 63 65 54 86 25 34 42  7 20 36  2 29 76 16 77 28 27 23 43 33 57 31 17 75 21  6 48 81 10 51 18 30  1 88 59 71 38 79  8 41 83 68 14 72 58 32 56 46 66 62 61 12 73 13 60 87 53 69 82 47 55 64  3 35 24 26 85 49  5 39 70 52  9 78 15 67 45
 45 67 15 78  9 52 70 39  5 49 85 26 24 35  3 64 55 47 82 69 53 87 60 13 73 12 61 62 66 46 56 32 58 72 14 68 83 41  8 79 38 71 59 88  1 30 18 51 10 81 48  6 21 75 17 31 57 33 43 23 27 28 77 16 76 29  2 36 20  7 42 34 25 86 54 65 63  4 40 84 50 19 37 80 11 74 22 44
 46 23 45 56 27 67 32 28 15 58 77 78 72 16  9 14 76 52 68 29 70 83  2 39 41 36  5  8 20 49 79  7 85 38 42 26 71 34 24 59 25 35 88 86  3  1 54 64 30 65 55 18 63 47 51  4 82 10 40 69 81 84 53 48 50 87  6 19 60 21 37 13 75 80 73 17 11 12 31 74 61 57 22 62 33 44 66 43
 47 68 75 34 45 82 83 17 25 67 69 41 31 86 15 53  8 57 54 78 87 79 33 65  9 60 38 43 63 52 13 71 23  4 70 73 59 27 40 39 12 88 28 84  5 61  1 77 50 49 62 30 16 19 85 66 18 76 37 26 46 51 29 80 24 56 10  2 11 35 32 81 36 74  3 58 48 20 22 64 72  6  7 44 55 14 21 42
 48 24 16 12 63  8 45  6 35 76 61  4 79 67 21  3 29 62 40 38 15 75 64  2 66 84 71 78 17 55 36 46 50 59  9 31 47 20 56 19 88 52 57 82  7 32 37  1 70 33 69 42 58 80 30 39 43 53 34 72 11 18  5 23 87 25 14 74 51 49 27 60 86 68 22 10 85 28 13 54 83 44 81 26 77 73 65 41
 49 69 46 79 81 23  7 84 45 85 53 56 38 48 27 42 50 67 26 87 32 71  6 28 34 19 15 24 60 58 59 21 77 25 37 78 35 13 72 88 75 16 86 80  9  3 73 14  1 17 76 54 11 52 64 12 68 30 31 29 65 74 70 55 61 83 18 57  2 63 22 39 47 62 41 51 33 36  4 44  5 82 66  8 10 43 20 40
 50 25 76 57 10 38 58 73 55  5 45 19 86 29 33 81 71 72 12 47 49 67 37 54  2 43 48 59 14 61 82 85 15 80 65 36 23  6 88 68 62 69 26 78 11 63 20 27 21  1 83 66 53 24  9 74  4  7 28 75 30 41 46 87 35 52 22 40 42 77 17 18  8 56 60  3 70 44 84 34 16 31 51 79 32 13 64 39
 51 70 17 35 28 53 20 62 65 14 37 71 45 10 39 31  3 77 87  7 66 63 68 80 59 67 81  5 57 64 16 60 42 46  4 83 11 88 15 48 49 33 55 76 13 34 56 40 41 74  1 78  6 85 43 47 29 73 25 32 84  8 22 30  9 21 26 23 82  2 12 86 58 50 79 44 18 52 75 24 27 69 36 61 54 72 19 38
 52 26 47 13 46 68 71 51 75 23 29 34  4 80 45 70 24 82 73 56 83 59 10 17 27  2 25 40 11 67 39 35 69 12 32 41 88 81 31 28 36 86 84 74 15  5  3 53 61 58  8  1 48 57 77 20 54 50 22 78 49 64 87 62 72 79 30  6 33 16  7 65 19 44  9 85 55 60 66 14 38 18 21 43 76 42 63 37
 53 71 77 80 64 83 33 40 85 32 21 86 52 61 51 20 45 87 59 16 11 55 41 43 84 26 58 75 54 70 62 10  7 67 60 88 76 74 47  8 23 50 24 72 17 65 39 66 81 42 15 13  1 29 22 82 79 27 19 35 14 31 63  5 46 48 34 78 73 30  2 44 69 38 28 37  3 68 57  4 49 56  6 25  9 12 18 36
 54 27 18 58 82  9 84 29  6 41 13 49 11 42 57 59 66  3 45 65 28 51 72 69 52 50  2 21  8 73 85 74 34 33 88 46 64 67 63 77 10 14 53 70 19 36 75 79 12 26 22 25 43  1 56 55 15  4 16 81 68 87 39 37 20 17 38 61 24 44 86 23 30 32 47 78 40 76 48 83 60  5 80  7 31 71 62 35
 55 72 48 36 11 24 46 18 16 50  5 12 59 23 63  9 87  8 31 25 45 47 14  6 20 74 35 56 51 76 19 49 61 88 27  4 52 60 79 57 86 67 82 68 21  7 22  3 32 10 29 37 85 62  1 28 40 70 13 38 33 54 15 69 83 75 42 44 64 58 81  2 80 26 66 30 77 84 39 73 71 43 65 78 53 41 17 34
 56 28 78 14 29 39  8  7 26 59 86 64 18  4 69 48 19 13 17 74 62 43 45 32 77  9 68  2  5 79 42 24 88 54 55 51 40 53  6 37 73 31 22 66 23 67 58 16 52 83 36 49 38 34 35  1 65 47 10 84 87 21 80 12 57 44 46 27 15 72 76 70 41 20 85 71 25  3 30 63 82 81 50 60 75 11 61 33
 57 73 19 81 47 54 59 85 36 68 78 27 66 74 75 87 40 18  3 34 79 39 76 58 45 33 12 37 48 82 65 88 26 20 83  9 28 46 22 17 60 84 51 64 25 38  5 29 72 67 43 61 80  6 69 63  1 24  7 41 52 77 56 44 31 13 50 10 55 86 71 49  2 14 15 23 62 11 21 53  4 30 35 42  8 70 16 32
 58 29 49 59 65 69 21 74 46 77 70 79 25 55 81 37 61 23 78 83  7 35 18 84 13 57 45 72  2 85 88 63 53 75 22 56 16 39 38 86 47 48 80 62 27  9 41 42  3 51 50 73 33 67 14 36 26  1  4 87 17 44 32 76  5 71 54 82  6 11 66 28 52  8 34 64 10 19 12 43 15 68 20 24 30 40 60 31
 59 74 79 37 83 84 72 63 56 86 62 42 73 36 87 76 82 28 64 43 24 31 49 21 70 81 78 18 45 88 22 38 80 41 50 14  4 32 54 66 34 12 20 60 29 69 77 55 23 35 57 85 75 39 48  9 51 67  1 44 71 11  8 19 68 40 58 65 46 25 61  7 13  2 53 16 47 27  3 33 26 17  5  6 52 10 15 30
 60 30 20 15 12 10 34 52 66  6 54  5 32 17  4 26 14 33 50  3 41 27 80 47 38 16 22 53 88  2 45 13 18  7 78 61 81 25 70 46 21 65 49 58 31 40 24 68 43 19 64  8 28 11 82 71 76 44 87  1 36 67 73 51 42  9 62 48 86 39 56 75 63 85 72 57 84 35 83 23 37 55 79 77 74 69 59 29
 61 75 50 82 30 25 85 41 76 15 46 57 80 87 10 65 35 38 36 52 58 23 22 73  6 40 55 88 42  5 68 77 45 62 17 19 69 18 86 26  8 29 78 56 33 11 60 81 63  3 71 20 70 72 27 44 12 21 84 47  1 34 49 83 16 67 66 31 37 53 51 54 24 79  2  9 32 43 74 13 48  4 64 59  7 39 14 28
 62 31 80 60 48 40 47 30 86 24 38 20 39 68 16 15 56 43 22 12 75 19 53 10 63 64 88 34 85  8  2 52 72 28 45 66 57 11 13  6 84 82 18 54 35 71  7  5 83 76 78 32 23 44 61 17 37 87 81  4 55  1 25 26 79 36 70 14 77 67 46 33 74 73 21 50 69 51 65  3 59 42 49 41 29  9 58 27
 63 76 21 38 66 55  9 19  7 33 30 72 87 49 22 54 77 48  8 61  3 15 84 36 31 88 32 69 39 11 25 27 10 83 73 24 45  4 29 75 71 46 47 52 37 42 43 18 14 60 85 44 65 16  6 79 62 64 78 50 20 57  1 58 53  5 74 86 28 81 41 12 35 67 40  2 17 59 56 82 70 80 34 23 51 68 13 26
 64 32 51 16 84 70 60  8 17 42 22 35 46 30 28  4  9 53 83 21 20 11 26 62 88 23 65 15 82 14 48  2 37 49 12 71 33 86 45 55 58 10 76 50 39 13 79 31 34 44  3 56 18 77 40 52 87 41 75  7 74 24 66  1 27 63 78 69 68  6 36 80 85 61 59 43 54 67 47 72 81 29 19  5 73 38 57 25
 65 77 81 83 13 85 22 86 27 51 14 87  5 11 34 43 30 58 69 70 37  7 57 88 56 47  9 50 36 17 71 66 64 15 40 29 21 79 61 35 45 63 16 48 41 73 26 44 54 28 10 68 60 49 74 25 23 18 72 53 39 80 42 33  1 32 82 52 19 20 31 59 46 55 78 84  2 75 38 62  3 67  4 76  6  8 12 24
 66 33 22 61 31 11 73 75 37 60  6 50 53 81 40 82 51 63 55 30 54  3 88 25 24 71 42 85 79 20  5 41  2 70 68 76  9 72 77 15 32 27 45 46 43 44 62 57 74 12 17 80 13 21 19 87 48 84 69 10  4 47 18 65 64  1 86 35 59 34 26 38  7 49  8 36 39 83 29 52 14 16 78 58 28 67 56 23
 67 78 52 39 49 26 35 64 47 69 87 13 12 62 46 32 72 68 41 79 71 88 30 51 81  6 75 31 33 23 28 16 29 36  7 34 86 65  4 84 19 80 74 44 45 15  9 70  5 85 24  3 55 82 53 60 73 61 66 56 58 14 83  8 38 59  1 18 10 48 21 17 57 43 27 77 76  2 20 42 25 54 63 40 50 37 11 22
 68 34 82 17 67 41 86 53 57 78 79 65 60 43 52 71  4 73 27 39 88 84 61 77 49 30 19 66 76 26 51 80 56  2 35 81 74 58 20 64  6 44 14 42 47 75 45 83 25 69 31 15  8 54 87 33  9 38 63 13 23 70 59 40 12 28  5  1 50 62 16 85 18 37 46 29 24 10 11 32 36  3 48 22 72  7 55 21
 69 79 23 84 85 56 48 42 67 87 71 28 19 24 58 21 25 78 13 88 16 80  3 14 17 54 52 12 30 29 74 55 83 57 63 39 62 51 36 44 82  8 43 40 49 46 81  7 45 53 38 27 50 26 32  6 34 15 60 59 77 37 35 72 75 86  9 73  1 76 11 64 68 31 65 70 61 18  2 22 47 41 33  4  5 66 10 20
 70 35 53 62 14 71 10 31 77  7 63 80 67  5 64 60 46 83 88 48 33 76 34 40 74 78 85 47 73 32  8 30 21 23  2 86 50 44 52 24 69 61 72 38 51 17 28 20 65 37 45 39  3 87 66 68 59 81 57 16 42  4 11 15 49 55 13 56 41  1  6 43 29 25 84 22  9 26 82 12 58 79 18 75 27 36 54 19
 71 80 83 40 32 86 61 20 87 16 55 43 26 75 70 10 67 88 74  8 50 72 65 66 42 13 29 82 27 35 31  5 48 78 30 44 38 37 68  4 56 25 12 36 53 77 64 33 85 21 52 51 45 59 11 41 84 58 54 62  7 60 76 47 23 24 17 39 81 15  1 22 79 19 14 63 46 34 73  2 69 28  3 57 49  6  9 18
 72 36 24 18 50 12 23  9  8 25 47  6 74 56 76 49 88  4 60 57 67 68  7  3 10 37 62 28 70 38 54 69 75 44 58  2 26 30 84 73 43 78 41 34 55 48 11 46 16  5 59 63 87 31 45 14 20 35 51 19 61 27 52 79 86 82 21 22 32 29 85  1 40 13 33 15 83 42 64 81 80 66 77 39 71 65 53 17
 73 81 54 85 68 27 74 87 18 34 39 58 33 37 82 88 20  9 46 17 84 64 38 29 67 61  6 63 24 41 77 44 13 10 86 49 14 23 11 53 30 42 70 32 57 19 47 59 36 78 66 75 40  3 79 76 45 12 48 65 26 83 28 22 60 51 25  5 72 43 80 69  1  7 52 56 31 50 55 71  2 15 62 21  4 35  8 16
 74 37 84 63 86 42 36 76 28 43 31 21 81 18 88 38 41 14 32 66 12 60 69 55 35 85 39  9 67 44 11 19 40 65 25  7  2 16 27 33 17  6 10 30 59 79 83 72 56 62 73 87 82 64 24 49 70 78 45 22 80 50  4 54 34 20 29 77 23 57 75 48 51  1 71  8 68 58 46 61 13 53 47  3 26  5 52 15
 75 82 25 41 15 57 87 65 38 52 23 73 40 88  5 77 62 19 18 26 29 56 11 81  3 20 72 44 21 47 34 83 67 31 53 54 79  9 43 13  4 59 39 28 61 50 30 85 76 46 80 10 35 36 58 22  6 55 42 68 45 17 69 86  8 78 33 60 63 71 70 27 12 84  1 49 16 66 37 51 24  2 32 74 48 64  7 14
 76 38 55 19 33 72 49 54 48 61 15 36 88 69 11 27 83 24  4 75 46 52 42 18 60 44 16 79 64 50 57 58  5 86 81 12 67  2 59 82 80 23 68 26 63 21 66  9  7 30 87 22 77  8  3 84 31 32 39 25 10 73 45 29 71 47 37 43 14 85 65  6 62 78 20  1 53 74 28 41 35 40 17 56 70 34 51 13
 77 83 85 86 51 87 11 43 58 70  7 88 47 50 17 66 15 29 79 35 63 48 73 44 28 68 49 25 18 53 80 33 32 52 20 59 55 84 75 62 67 76  8 24 65 81 13 22 27 14  5 34 30 69 37 57 56  9 36 71 64 40 21 61 45 16 41 26 54 10 60 74 23 72 39 42  1 82 19 31 46 78  2 38  3  4  6 12
 78 39 26 64 69 13 62 32 68 79 88 51  6 31 23 16 36 34 65 84 80 44 15 70 85  3 82 60 61 56 14  8 59 18 48 17 43 77  2 42 54 40 37 22 67 52 49 35 47 87 12 46 72 41 71 30 81 75 33 28 29  7 86  4 19 74 45  9  5 24 55 53 73 66 58 83 38  1 10 21 57 27 76 20 25 63 50 11
 79 84 56 42 87 28 24 21 78 88 80 14 54 12 29 55 57 39 51 44  8 40 46  7 53 27 26  6 15 59 37 72 86 73 76 64 31 70 18 22 41  4 66 20 69 23 85 48 67 71 19 58 25 13 16  3 17 52 30 74 83 63 62 36 82 43 49 81 45 38 50 32 34 60 77 35 75  9  1 11 68 65 61  2 47 33  5 10
 80 40 86 20 16 43 75 10 88  8 72 66 13 82 35  5 78 44 37  4 25 36 77 33 21 51 59 41 58 62 60 47 24 39 15 22 19 63 34  2 28 57  6 18 71 83 32 61 87 55 26 70 67 74 50 65 42 29 27 31 48 30 38 68 56 12 53 64 85 52 45 11 84 54  7 76 23 17 81  1 79 14 46 73 69  3 49  9
 81 85 27 87 34 58 37 88  9 17 64 29 61 63 41 44 10 49 23 53 42 32 19 59 78 75  3 76 12 65 83 22 51  5 43 69  7 56 50 71 15 21 35 16 73 54 68 74 18 39 33 82 20 46 84 38 67  6 24 77 13 86 14 11 30 70 57 47 36 66 40 79 45 48 26 28 60 25 72 80  1 52 31 55  2 62  4  8
 82 41 57 65 52 73 88 77 19 26 56 81 20 44 47 83 31 54  9 13 59 28 50 85 46 10 36 22 55 68 17 86 78 60 71 27 84 49 66 51  2 74 64 14 75 25 15 87 38 23 40  5 62 18 29 11  3 72 21 34 67 53 79 43  4 39 61 30 76 80 35 58  6 42 45 69  8 33 63 70 12  1 16 37 24 32 48  7
 83 86 87 43 70 88 50 66 29 35 48 44 68 25 53 33 52 59 84 62 76 24 81 22 14 34 69 57  9 71 40 61 16 26 10 74 72 42 82 31 78 38  4 12 77 85 51 11 58  7 47 17 15 79 63 73 28 49 18 80 32 20 55 75 67  8 65 13 27  5 30 37 56 36 64 21 45 41 54 60 23 39  1 19 46  2  3  6
 84 42 28 21 88 14 12 55 39 44 40  7 27  6 59 72 73 64 70 22  4 20 23 48 71 58 13  3 52 74 63 36 43 81 38 32 60 35  9 11 65  2 33 10 79 56 87 24 78 80 54 29 57 51  8 46 53 26 15 37 86 76 31 18 41 66 69 85 67 19 25 16 17 30 83 62 82 49 45 50 34 77 75  1 68 61 47  5
 85 87 58 88 17 29 63 44 49 53 32 59 75 76 65 22  5 69 56 71 21 16 54 74 39 82 46 38  6 77 86 11 70 47 66 79 48 28 25 80 52 55 62  8 81 27 34 37  9 64 61 41 10 23 42 19 78  3 12 83 51 43  7 50 15 35 73 68 18 33 20 84 67 24 13 14 30 57 36 40 45 26 60 72  1 31  2  4
 86 43 88 66 35 44 25 33 59 62 24 22 34 57 71 61 26 74 42 31 38 12 85 11  7 17 79 73 49 80 20 75  8 13  5 37 36 21 41 60 39 19  2  6 83 87 70 50 29 48 68 53 52 84 76 81 14 69  9 40 16 10 72 82 78  4 77 51 58 47 15 63 28 18 32 55 67 65 27 30 56 64 45 54 23  1 46  3
 87 88 29 44 53 59 76 22 69 71 16 74 82 38 77 11 47 79 28 80 55  8 27 37 64 41 23 19  3 83 43 50 35 68 33 84 24 14 57 40 26 72 31  4 85 58 17 63 49 32 75 65  5 56 21 54 39 46  6 86 70 66 48 25 52 62 81 34  9 61 10 42 78 12 51  7 15 73 18 20 67 13 30 36 45 60  1  2
 88 44 59 22 71 74 38 11 79 80  8 37 41 19 83 50 68 84 14 40 72  4 58 63 32 65 56 54 46 86 66 25 62 34 61 42 12  7 73 20 13 36 60  2 87 29 53 76 69 16 82 77 47 28 55 27 64 23  3 43 35 33 24 57 26 31 85 17 49 75  5 21 39  6 70 48 52 81  9 10 78 51 15 18 67 30 45  1
----------------------------------
Navadna potenca: 
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  2  4  8 16 32 64 39 78 67 45  1  2  4  8 16 32 64 39 78 67 45
 53 70 32  7 21 63 11 33 10 30  1  3  9 27 81 65 17 51 64 14 42
  4 16 64 78 45  2  8 32 39 67  1  4 16 64 78 45  2  8 32 39 67
 81 49 67 68 73  9 45 47 57 18  1  5 25 36  2 10 50 72  4 20 11
 17 13 78 23 49 27 73 82 47 15  1  6 36 38 50 33 20 31  8 48 21
  5 35 67 24 79 19 44 41 20 51  1  7 49 76 87 75 80 26  4 28 18
  8 64 67  2 16 39 45  4 32 78  1  8 64 67  2 16 39 45  4 32 78
 50  5 45 49 85 53 32 21 11 10  1  9 81 17 64 42 22 20  2 18 73
 73 18  2 20 22 42 64 17 81  9  1 10 11 21 32 53 85 49 45  5 50
 78 57  4 44 39 73  2 22 64 81  1 11 32 85 45 50 16 87 67 25  8
 34 52  1 12 55 37 88 77 34 52  1 12 55 37 88 77 34 52  1 12 55
 36 23 32 60 68 83 11 54 79 48  1 13 80 61 81 74 72 46 64 31 47
 10 51  2 28 36 59 25 83  5 70  1 14 18 74 57 86 47 35 45  7  9
 21 48  8 31 20 33 50 38 36  6  1 15 47 82 73 27 49 23 78 13 17
 16 78  2 32 67  4 64 45  8 39  1 16 78  2 32 67  4 64 45  8 39
 44 36 78 80 25 69 16  5 85 21  1 17 22 18 39 40 57 79  8 47 87
 11 20  4 72 50 10  2 36 25  5  1 18 57 47 45  9 73 68 67 49 81
  9 82 45 54 47  3 57 15 18 75  1 19  5  6 25 30 36 61  2 38 10
 57 72 16 53 81 18  4 80 87 49  1 20 44 79 67  5 11 42 39 68 25
 87 47  8 79 57 40 39 18 22 17  1 21 85  5 16 69 25 80 78 36 44
 67 50 32 81  2 44 78 25 16 85  1 22 39 57  8 87 45 11 64 73  4
 80 60 45 56 42 76 57 65 71 31  1 23 84 63 25 41 53 62  2 46 79
 68 30  8 14 69 54 50 43 53 26  1 24 42 29 73 61 40 70 78  3 72
 64 87 39 85 78 81 67 73 45 57  1 25  2 50  4 11  8 22 16 44 32
 72  3 78 70 40 61 73 29 42 24  1 26 53 43 50 54 69 14  8 30 68
 69 83 16 76  5 46 85 70 21 33  1 27 17 14 22 60 18 41 39 74 40
 20 26 16  3 84 38 85 66 68 35  1 28 72 58 22 82 71 30 39 24 49
 84 33 67 74 10 23 44 30 69 43  1 29 40  3 87 31  9 83  4 27 71
 42 14 64 51 17 65 81 27  9  3  1 30 10 33 11 63 21  7 32 70 53
 79 46  2 62 53 41 25 63 84 23  1 31 71 65 57 76 42 56 45 60 80
 32 45 16 67  8 78  4 39  2 64  1 32 45 16 67  8 78  4 39  2 64
 40 74 39 41 18 60 22 14 17 27  1 33 21 70 85 46  5 76 16 83 69
 88 55  1 34 88 55  1 34 88 55  1 34 88 55  1 34 88 55  1 34 88
 49 24 39 30 71 82 22 58 72 28  1 35 68 66 85 38 84  3 16 26 20
 22 80 32 84 87 17 78 49 73 47  1 36 50 20  8 21 44 71 64 79 85
 55 77  1 37 34 12 88 52 55 77  1 37 34 12 88 52 55 77  1 37 34
 18 61  4 63 80 14 87 13 49 82  1 38 20 48 44 70 79 65 67 54  5
 39  8 45 64  4 67 32  2 78 16  1 39  8 45 64  4 67 32  2 78 16
 25 21 39 47 11 84 67 10 44 69  1 40 87  9  4 71 81 36 16 17 57
 47 58 64 43 72 15 81 28 80 76  1 41 79 35 11  6 68 29 32 66 36
 85 10 64 18 44 68  8 69 50 53  1 42 73 40 78 72 87  5 32  9 22
 71 27  4 83  9 31 87  3 40 29  1 43 69 30 44 23 10 74 67 33 84
 45 22 78 50 64 57 16 81  4 87  1 44 67 11 39 25 32 73  8 85  2
 45 67 78 39 64 32 16  8  4  2  1 45 67 78 39 64 32 16  8  4  2
 71 62  4  6  9 58 87 86 40 60  1 46 69 59 44 66 10 15 67 56 84
 85 79 64 71 44 21  8 20 50 36  1 47 73 49 78 17 87 84 32 80 22
 47 31 64 46 72 74 81 61 80 13  1 48 79 54 11 83 68 60 32 23 36
 25 68 39 42 11  5 67 79 44 20  1 49 87 80  4 18 81 53 16 72 57
 39 81 45 25  4 22 32 87 78 73  1 50  8 44 64 85 67 57  2 11 16
 18 28  4 26 80 75 87 76 49  7  1 51 20 41 44 19 79 24 67 35  5
 55 12  1 52 34 77 88 37 55 12  1 52 34 77 88 37 55 12  1 52 34
 22  9 32  5 87 72 78 40 73 42  1 53 50 69  8 68 44 18 64 10 85
 49 65 39 59 71  7 22 31 72 61  1 54 68 23 85 51 84 86 16 63 20
 88 34  1 55 88 34  1 55 88 34  1 55 88 34  1 55 88 34  1 55 88
 40 15 39 48 18 29 22 75 17 62  1 56 21 19 85 43  5 13 16  6 69
 32 44 16 22  8 11  4 50  2 25  1 57 45 73 67 81 78 85 39 87 64
 79 43  2 27 53 48 25 26 84 66  1 58 71 24 57 13 42 33 45 29 80
 42 75 64 38 17 24 81 62  9 86  1 59 10 56 11 26 21 82 32 19 53
 84 56 67 15 10 66 44 59 69 46  1 60 40 86 87 58  9  6  4 62 71
 20 63 16 86 84 51 85 23 68 54  1 61 72 31 22  7 71 59 39 65 49
 69  6 16 13  5 43 85 19 21 56  1 62 17 75 22 29 18 48 39 15 40
 72 86 78 19 40 28 73 60 42 65  1 63 53 46 50 35 69 75  8 59 68
 64  2 39  4 78  8 67 16 45 32  1 64  2 39  4 78  8 67 16 45 32
 68 59  8 75 69 35 50 46 53 63  1 65 42 60 73 28 40 19 78 86 72
 80 29 45 33 42 13 57 24 71 58  1 66 84 26 25 48 53 27  2 43 79
 67 39 32  8  2 45 78 64 16  4  1 67 39 32  8  2 45 78 64 16  4
 87 42  8 10 57 49 39 71 22 72  1 68 85 84 16 20 25  9 78 53 44
 57 17 16 36 81 71  4  9 87 40  1 69 44 10 67 84 11 47 39 21 25
  9  7 45 35 47 86 57 74 18 14  1 70  5 83 25 59 36 28  2 51 10
 11 69  4 17 50 79  2 53 25 84  1 71 57 42 45 80 73 21 67 40 81
 44 53 78  9 25 20 16 84 85 68  1 72 22 71 39 49 57 10  8 42 87
 16 11  2 57 67 85 64 44  8 50  1 73 78 87 32 22  4 25 45 81 39
 21 41  8 58 20 56 50 51 36 83  1 74 47  7 73 62 49 66 78 76 17
 10 38  2 61 36 30 25  6  5 19  1 75 18 15 57  3 47 54 45 82  9
 36 66 32 29 68  6 11 35 79 41  1 76 80 28 81 15 72 43 64 58 47
 34 37  1 77 55 52 88 12 34 37  1 77 55 52 88 12 34 37  1 77 55
 78 32  4 45 39 16  2 67 64  8  1 78 32  4 45 39 16  2 67 64  8
 73 71  2 69 22 47 64 72 81 80  1 79 11 68 32 36 85 40 45 84 50
 50 84 45 40 85 36 32 68 11 79  1 80 81 72 64 47 22 69  2 71 73
  8 25 67 87 16 50 45 85 32 11  1 81 64 22  2 73 39 44  4 57 78
  5 54 67 65 79 70 44 48 20 38  1 82 49 13 87 14 80 63  4 61 18
 17 76 78 66 49 62 73  7 47 74  1 83 36 51 50 56 20 58  8 41 21
 81 40 67 21 73 80 45 42 57 71  1 84 25 53  2 79 50 17  4 69 11
  4 73 64 11 45 87  8 57 39 22  1 85 16 25 78 44  2 81 32 50 67
 53 19 32 82 21 26 11 56 10 59  1 86  9 62 81 24 17 38 64 75 42
  2 85  8 73 32 25 39 11 67 44  1 87  4 81 16 57 64 50 78 22 45
  1 88  1 88  1 88  1 88  1 88  1 88  1 88  1 88  1 88  1 88  1
----------------------------------
Kvadratni koreni: 
0 -> 1
1 -> 2
2 -> 2
3 -> 0
4 -> 2
5 -> 2
6 -> 0
7 -> 0
8 -> 2
9 -> 2
10 -> 2
11 -> 2
12 -> 0
13 -> 0
14 -> 0
15 -> 0
16 -> 2
17 -> 2
18 -> 2
19 -> 0
20 -> 2
21 -> 2
22 -> 2
23 -> 0
24 -> 0
25 -> 2
26 -> 0
27 -> 0
28 -> 0
29 -> 0
30 -> 0
31 -> 0
32 -> 2
33 -> 0
34 -> 2
35 -> 0
36 -> 2
37 -> 0
38 -> 0
39 -> 2
40 -> 2
41 -> 0
42 -> 2
43 -> 0
44 -> 2
45 -> 2
46 -> 0
47 -> 2
48 -> 0
49 -> 2
50 -> 2
51 -> 0
52 -> 0
53 -> 2
54 -> 0
55 -> 2
56 -> 0
57 -> 2
58 -> 0
59 -> 0
60 -> 0
61 -> 0
62 -> 0
63 -> 0
64 -> 2
65 -> 0
66 -> 0
67 -> 2
68 -> 2
69 -> 2
70 -> 0
71 -> 2
72 -> 2
73 -> 2
74 -> 0
75 -> 0
76 -> 0
77 -> 0
78 -> 2
79 -> 2
80 -> 2
81 -> 2
